Ca Se Kr 2 Ne 6 4.38210735133
Ga Si Sr 2 Tl 6 0.337375
Cs Kr Sb 2 C 6 41.440271936
Ne P Ar 2 Cl 6 -2.238292419
N Na Ba 2 Sn 6 -0.443338683333
He Tl Sn 2 Be 6 10.6173730795
Al Bi Xe 2 Li 6 1.656560726
Kr Sr I 2 K 6 0.090004966
Bi Sb Tl 2 Cl 6 -6.97210555
Ga Ne Cs 2 Xe 6 3.368894149
F He Cs 2 Kr 6 -2.2197533095
Al N Ge 2 Ba 6 -0.20892605
Ca Sb S 2 Si 6 15.064525875
Al He Cl 2 F 6 -10.4231762705
Li Sb K 2 Na 6 -0.294820583333
Sb Si Li 2 Bi 6 4.60663348333
Br Cs Bi 2 Na 6 -1.02905593
Br Sr Be 2 In 6 10.8630592
Rb Sb C 2 Ne 6 16.796061866
Cs Ga Na 2 Br 6 -10.6574338967
Mg Sr Xe 2 Te 6 2.042230126
Bi Ge Ga 2 Ne 6 11.137506786
Al Cs Pb 2 Ca 6 3.85272587
Br Xe Bi 2 Cl 6 5.246315113
Br Sr Sb 2 Tl 6 3.6596361
Si Te Ca 2 P 6 2.61724603333
Rb Se Bi 2 Ar 6 6.35340286333
H K Al 2 Bi 6 6.8551466
Sb Si F 2 H 6 -1.0701599
Be Bi Si 2 He 6 16.128636177
S Tl Bi 2 Al 6 4.7824110125
Ge I Al 2 Pb 6 7.0009605
Ar Xe Be 2 Ca 6 13.377658563
Ar C Br 2 P 6 12.19611125
B Sr Xe 2 Te 6 4.43405199267
As Br Ne 2 K 6 -3.913861288
Al Cl Xe 2 Ne 6 2.875679862
Cs Ne Kr 2 I 6 2.306944433
Mg S Tl 2 I 6 -3.0535654875
Ba Sn N 2 H 6 10.76466095
F Te Ba 2 Tl 6 -4.68123329167
Mg P Se 2 Tl 6 0.758859316667
N Rb Si 2 Te 6 11.30889678
Na S Ne 2 N 6 19.6595258412
P Sb Sn 2 S 6 1.224611375
As Se Sn 2 F 6 -11.3235379667
Bi Sn Te 2 Si 6 12.4702464167
Ne Si In 2 Al 6 8.075280731
Ga Tl Rb 2 As 6 4.16521466
Br Te Na 2 Si 6 11.0073035667
Be H O 2 Se 6 9.0249933
In Sn Cs 2 Ga 6 2.64075889
B Tl Bi 2 Sb 6 6.05331986667
Ga Sb K 2 Sr 6 -2.19191265
P Se Pb 2 H 6 3.88773518333
Rb Xe Sr 2 Mg 6 8.398509543
He Li Cl 2 Na 6 -1.42164235383
H In P 2 Te 6 9.2384808
F P S 2 I 6 5.09166045
Ar In Sr 2 Pb 6 3.56846665
H Sr Cs 2 Sb 6 1.03386784
F Sb H 2 P 6 14.902734225
Cl Ne He 2 Te 6 8.54177404
Kr Te He 2 Se 6 8.10039235833
H N F 2 Na 6 -7.3688363
Cl Xe He 2 Ca 6 5.288199322
Ar Te O 2 P 6 22.0107350833
Cl Sr Ar 2 Kr 6 0.720751046
Bi Kr Sr 2 B 6 23.714355866
Ga Sr Kr 2 N 6 20.005046132
As Ga Mg 2 Br 6 -3.29225225
F Xe Ba 2 H 6 5.690297488
He Sn Ar 2 H 6 5.9707141295
Cl O Si 2 Ge 6 5.32454835
Ga Te Bi 2 Kr 6 8.99965422933
He O Ga 2 Be 6 4.6249164795
Pb Sn Si 2 F 6 -11.3273175
As N S 2 In 6 3.173277825
Li Tl F 2 As 6 5.38776321667
In Xe Cl 2 As 6 13.529250113
Al Ba Sb 2 P 6 9.1699128
Al Kr Si 2 Li 6 6.742607966
Cs Li Ba 2 O 6 -10.9416917633
K Kr Sb 2 Mg 6 11.286997366
Bi C Al 2 N 6 19.5068052
Ne Xe Cs 2 P 6 14.538767484
As O Li 2 Br 6 -3.72196531667
He N S 2 Rb 6 -1.8172452655
Na Sb Se 2 As 6 11.0378316833
Sr Tl Sn 2 Li 6 4.2251601
Sn Tl K 2 Ne 6 4.735783536
Bi Cl Ar 2 Ca 6 -0.08187535
K P Ba 2 Be 6 9.25614415
B Se Sn 2 O 6 -6.2404267
Cl Se Br 2 Ge 6 6.61460548333
F K Sn 2 Ge 6 5.895166975
Si Sn Se 2 He 6 10.8153427937
Cl N Ge 2 B 6 18.563261
C Ge Kr 2 B 6 20.795416232
N S B 2 H 6 14.2438178958
N Pb Cs 2 As 6 5.25080039
Si Sn Ba 2 Pb 6 0.56076975
Be Pb Ar 2 Ga 6 6.0205094
He Pb S 2 In 6 4.5504084045
Sb Te Tl 2 Cl 6 -6.04402681667
Al He Bi 2 N 6 18.1058496795
Mg O S 2 In 6 0.249564225
Kr Li S 2 Sb 6 9.64063825767
Ge H Sn 2 C 6 24.7965922
He O Na 2 Se 6 2.59320221283
Ba He Be 2 Sn 6 10.6733452795
Bi S In 2 Al 6 6.0865777125
Ba Li As 2 Ge 6 7.63781846667
S Xe Be 2 Cl 6 6.7241913255
B P Xe 2 N 6 24.5608886427
H Li Al 2 N 6 17.6423032667
I N Ca 2 Sr 6 -3.40708405
Kr S Ga 2 Bi 6 9.3723307785
C Se Bi 2 Pb 6 4.44025363333
Ba K Pb 2 Kr 6 6.868159096
Al Ba Cs 2 Mg 6 4.47035194
Li Te Be 2 He 6 9.159666977
O Xe Rb 2 H 6 7.224290773
As Se Ba 2 Ar 6 7.90484528333
Rb Se P 2 Mg 6 8.88625976333
Cs N Pb 2 Te 6 6.05444802
Ge Kr Br 2 Xe 6 4.357562744
Bi I Sr 2 Br 6 -7.6129823
Cs S Ar 2 P 6 11.7951026825
Al Sn S 2 Si 6 11.981504675
Br S Te 2 Mg 6 -1.22755932083
B Li O 2 Ba 6 2.86406853333
F I Ge 2 Cs 6 -5.774151705
Ba Cl Sr 2 Na 6 -1.07015375
Bi Rb Al 2 Br 6 -4.94387407
Ba Sn N 2 In 6 13.49558835
Bi Na P 2 Sr 6 2.32527606667
Kr Tl As 2 Be 6 19.275678666
Sb Te N 2 O 6 5.45372098333
Kr Tl H 2 O 6 17.319183966
Pb Te Ba 2 Rb 6 -0.520964186667
K Rb Si 2 Br 6 2.51320963
He Xe In 2 Bi 6 7.9617779925
K Li Kr 2 He 6 2.95095074567
As Na Ge 2 K 6 3.20889991667
Al Sb P 2 Pb 6 8.26297975
F Xe Na 2 Sn 6 2.89368692133
He Pb Li 2 Sb 6 5.44164361283
I Xe Si 2 Br 6 8.110679413
P Te Mg 2 Sn 6 5.13089928333
Si Sr In 2 Pb 6 4.2947433
Cs K Ca 2 Na 6 4.74562897
Se Tl Cs 2 C 6 28.0742589733
Kr Pb N 2 Ga 6 18.050601266
Br Kr Te 2 Na 6 -4.27531576733
Ca Pb Ga 2 O 6 -4.8389214
Ar Ne Sb 2 P 6 20.019278581
Al O Kr 2 Be 6 12.839499432
K Sn Ba 2 In 6 0.82047125
F Sr As 2 Pb 6 4.204846975
B Li N 2 Ga 6 10.7132332333
Cl Te Rb 2 Pb 6 0.937902943333
N Xe H 2 Ar 6 9.874011963
Ca Pb Na 2 Ba 6 1.67830693333
Ar Kr Ga 2 Ba 6 6.085867516
Li Sb Ar 2 I 6 -1.76772328333
Mg Se Ca 2 Te 6 -2.94008666667
He N C 2 In 6 15.1413157295
Pb Sb Li 2 Ga 6 5.00095178333
Li Sn O 2 I 6 3.81753301667
Be Ge Al 2 N 6 12.7523795
B Sb Tl 2 N 6 16.5395097167
Ga Rb K 2 Na 6 1.42993613
Ar Ge Cs 2 N 6 18.55201589
Ar Cl Sn 2 Tl 6 3.7388557
Ba Rb K 2 Ga 6 6.83340143
Ge Mg He 2 Br 6 -4.513804641
Ge Si Ga 2 Al 6 5.8073814
S Si Ga 2 Mg 6 0.5110631125
K Sb P 2 Te 6 10.71981215
Ga H Ge 2 As 6 5.9361564
Al Cl Xe 2 Pb 6 3.839114276
Si Tl Sr 2 Be 6 6.5738685
Ar Xe K 2 As 6 14.580858263
Ba Cl Se 2 S 6 10.8030781917
I Sr Ar 2 Rb 6 -0.37662302
C Cs Sn 2 Pb 6 6.52270197
Cs Sn Pb 2 Cl 6 -6.11434878
O Pb Na 2 Bi 6 0.402138433333
Li Rb Be 2 Ca 6 10.9300495967
Se Xe Ga 2 B 6 27.2845014463
As F Pb 2 Xe 6 7.886205603
Ar He Si 2 Tl 6 9.1249947295
Cl N Sr 2 Sn 6 -1.0871825
Be Cl Li 2 Ge 6 5.17977308333
Kr S P 2 Br 6 8.5225488785
Ge Li Pb 2 Se 6 -1.14095853333
K Ne Bi 2 Ar 6 4.618256131
C F Ba 2 Ga 6 -0.541716125
Te Tl B 2 N 6 29.8624516667
He In N 2 Se 6 16.8022919795
O Sr Ga 2 Te 6 2.0262875
Ba P Bi 2 Na 6 2.09629095
Ar As Ga 2 K 6 2.185163
Br Ge S 2 Cs 6 -3.799503855
Al I N 2 Na 6 8.8099865
Kr Tl Sn 2 K 6 3.291778866
Al Si S 2 C 6 24.389249725
Ga In Li 2 O 6 -8.16602706667
C H Sn 2 Al 6 3.0109535
Cs Sr Cl 2 Na 6 2.51948297
He Si Li 2 O 6 -5.00508138717
Bi Cl C 2 Si 6 26.45666015
In Pb Ar 2 Se 6 5.1247758
Ga N Cl 2 Cs 6 -3.52608183
N Se Kr 2 S 6 12.6979853903
Al P Ba 2 In 6 -0.34377725
As Ne Ge 2 Ga 6 7.012055481
Ba Kr Rb 2 I 6 -7.828745574
Be K P 2 F 6 -11.44975035
Al H Pb 2 Bi 6 3.0076272
He Pb N 2 F 6 2.9405781295
B In K 2 Ga 6 1.97246286667
C Pb S 2 N 6 26.050496925
Br He Al 2 Cl 6 1.7868412795
F Ne Sr 2 Kr 6 1.292965002
He Ne Bi 2 Se 6 8.7392244105
C I B 2 Li 6 8.43259193333
Ba Cl Ca 2 Pb 6 3.41139325
Kr Xe Sn 2 Si 6 22.730168479
Na Tl Mg 2 Si 6 12.8089690667
Ca Rb Sn 2 Kr 6 7.649204126
Br Rb Kr 2 Te 6 6.492072562
Ca Te Li 2 Xe 6 5.96084084467
Rb Tl Kr 2 Na 6 2.352250762
Bi F Ar 2 Na 6 -4.444954325
Cl In Ne 2 Li 6 -1.362639388
Rb Sb Ar 2 Ga 6 5.80328358
Cl P Ne 2 Xe 6 4.61570544
Ar Sr Mg 2 Pb 6 10.27490515
Ga Kr P 2 Sr 6 3.384118166
Cl N Cs 2 Ca 6 -2.05488266
Kr P Bi 2 K 6 0.433767116
O Sn Cs 2 Na 6 -3.31049891
Be Xe As 2 H 6 13.482470213
Ba Si Sb 2 Ge 6 6.88834
N Pb As 2 F 6 -1.2505471
Ne Sr Li 2 Xe 6 4.82112210233
Bi Rb Ar 2 Sb 6 10.71444033
Cl Li As 2 Ar 6 5.40594971667
As Tl Kr 2 S 6 7.769662457
As Kr Ca 2 S 6 0.402137691
Na Sn In 2 As 6 7.57893241667
H He Li 2 Br 6 0.0708253128333
Ar N Ga 2 Ge 6 7.7785641
Cl He Xe 2 Se 6 12.0161824555
N Si P 2 Tl 6 6.76218835
Be In I 2 Mg 6 0.0730036
Ge Si As 2 Sn 6 5.9061436
Cl Se In 2 He 6 4.42856496033
B Ca Bi 2 Si 6 4.90320456667
Br Xe Li 2 Ga 6 7.01273434633
Ge Xe He 2 Ar 6 3.907303272
F Sb H 2 Ar 6 7.693508525
O P I 2 Al 6 2.02114865
Ne Sn Si 2 P 6 16.512516781
Ga P Ar 2 O 6 -1.73947225
Bi Br H 2 B 6 29.7270361
Ar Se Si 2 Li 6 1.74010478333
C F Sb 2 Ca 6 -10.551554025
Cs Xe C 2 Ar 6 14.027289583
As H Mg 2 Ar 6 8.30851975
He Rb Ca 2 Bi 6 3.4027070095
Ar Rb Se 2 N 6 33.8496773467
Sb Si Sr 2 Li 6 -1.80493885
S Te Kr 2 He 6 5.89907985483
Ba In Cl 2 Ne 6 0.476553386
Se Te K 2 Xe 6 4.09121114467
Kr Li Se 2 Ga 6 7.16020219933
Rb Si Sr 2 S 6 -7.038293595
Ar Cs C 2 Xe 6 13.974086798
I Xe Sr 2 He 6 2.56869039
P Rb As 2 Mg 6 6.82284528
Ca Cs Be 2 Bi 6 14.29131267
P Te Cl 2 O 6 -1.49913531667
He Ne Se 2 Al 6 9.54157367717
Al I Te 2 P 6 11.4232837667
Al F Rb 2 H 6 -1.104242265
F Mg Bi 2 Sb 6 2.606088275
I S Rb 2 Ge 6 4.5871210725
P Si Sn 2 O 6 -12.97393045
Sb Xe Cl 2 He 6 5.47943024
Al Sn Ar 2 Li 6 2.61032255
B Ga Bi 2 Al 6 2.80535326667
Ar Xe F 2 Sr 6 4.404607913
F Si S 2 Br 6 2.7354626
Be Sr Xe 2 Cl 6 -7.565113174
K Li Bi 2 Kr 6 5.73612696267
Li S Xe 2 Cs 6 -1.84841677483
Te Xe H 2 S 6 14.1609357213
Ba N Xe 2 B 6 16.494816976
Ar Tl K 2 O 6 2.95100235
O P Cs 2 Br 6 -6.66094321
F Pb Sr 2 As 6 -1.063889625
K Na Bi 2 Te 6 6.62561766667
Ba S Tl 2 Bi 6 5.0542180125
Ge Se Si 2 Li 6 0.592814533333
He Na Se 2 Rb 6 -0.785496107167
Li Ne Xe 2 Pb 6 5.38232942367
Cs Sr Sb 2 Kr 6 6.969294066
Ne Si H 2 Al 6 13.758621931
Al Sn K 2 Br 6 -11.38012655
H I Te 2 P 6 8.61728016667
Cl He Br 2 C 6 38.6692284295
Cl Na Bi 2 Al 6 6.89233111667
Li Rb F 2 Cs 6 -3.22634943333
Ar Tl Te 2 Br 6 3.34806121667
Be I C 2 Se 6 19.3493027
C H Rb 2 Sn 6 5.10250396
Bi He As 2 Ne 6 8.5830900655
Be Kr F 2 Ge 6 5.698396016
K Kr Sr 2 He 6 3.613181913
Cs P B 2 Br 6 6.73515895333
Ca Se Ba 2 Si 6 4.64063523333
As Ba He 2 Sb 6 7.319077309
Kr Sr As 2 Na 6 6.791456466
Pb Xe I 2 Te 6 9.610725213
Mg Tl Ga 2 P 6 11.0646184
Si Te Sr 2 F 6 -26.0140326167
I Ne Xe 2 Tl 6 4.336439857
Al Ar Ca 2 B 6 21.16070995
Mg Pb Xe 2 Tl 6 3.961082926
Kr O F 2 Ba 6 -5.663215384
Ge He Na 2 Cl 6 -10.1192094872
Ga I Li 2 K 6 -0.607771766667
He Kr Cs 2 Ga 6 5.5542150855
Ba Kr Cl 2 S 6 14.032407141
Cl N He 2 Cs 6 -1.340852821
Al He P 2 Ar 6 10.2305133795
Ne P Sn 2 Ca 6 -3.385040119
Ba Sb Br 2 Sn 6 5.43824075
Cl Kr F 2 Pb 6 5.237276166
Ge Si Ca 2 Se 6 -5.5418514
Al Ga Se 2 Xe 6 9.00407664467
Sr Te Tl 2 As 6 6.55631893333
Br Sr Li 2 Bi 6 5.99361293333
S Sn Rb 2 Br 6 -8.5094288775
Ca Pb B 2 Na 6 13.5801117333
Na Sb K 2 Se 6 -2.77260248333
F Kr Bi 2 Se 6 8.451429841
Ar Kr Ca 2 He 6 3.847257743
B F Li 2 Cl 6 -5.141379925
O Se As 2 Li 6 -7.60771776667
He Sb Xe 2 Pb 6 5.9201554555
B Cs P 2 Be 6 12.4482759367
As B Ca 2 S 6 -3.81579810833
C Cl Pb 2 B 6 16.38880525
Mg S K 2 Cs 6 -1.9583464675
Be In Rb 2 Ge 6 3.61588946
C Sr F 2 S 6 6.307441825
K Te O 2 As 6 16.4031227333
O Sb B 2 Cl 6 7.82515698333
Bi Se As 2 F 6 -7.13567731667
C P Ga 2 Se 6 6.17394575
Ca Sb O 2 F 6 -16.9513317
Kr Mg Tl 2 Sb 6 8.775820566
Cs Si Bi 2 Br 6 -2.36944463
Ba Ne Li 2 F 6 -15.7918467857
O Si Ba 2 C 6 21.9609694
Si Sr I 2 Li 6 0.1300305
Al Ca Br 2 He 6 1.948783077
Pb Si Ne 2 Cl 6 -7.160234138
N Xe S 2 Si 6 12.211085988
Ar C Cs 2 I 6 0.06182829
Ge O Si 2 Be 6 2.4388322
Al Ga Sr 2 I 6 -7.2475073
Br Se Ca 2 Ga 6 1.42996223333
Al Ne Ga 2 Tl 6 4.997080031
In K Ba 2 Te 6 -4.8256883
Cl O Ge 2 Ga 6 1.51320115
Ge H Be 2 B 6 13.0813573
Kr Ne In 2 B 6 31.280511597
Li Se Cs 2 Sr 6 -1.75936686
O P Al 2 C 6 24.94156485
I Kr P 2 N 6 33.510938166
Al K Rb 2 Sb 6 2.77301136
In Sr O 2 C 6 38.1564589
Bi F Kr 2 S 6 9.893545182
Ge Te Rb 2 B 6 18.7083507933
Cl K N 2 Te 6 16.44212195
Cl In Ne 2 Ar 6 1.292558212
Mg Tl Na 2 Sr 6 0.836395833333
Na Sr C 2 Cl 6 7.12710796667
Br S Rb 2 Na 6 -4.5349781275
I Sb C 2 Mg 6 17.32540485
Li S Br 2 O 6 0.206766979167
Ga O Sr 2 S 6 -4.434789325
As P Kr 2 B 6 21.881915732
Cs F Ar 2 As 6 8.151990545
Kr Pb Ne 2 I 6 1.299825628
Bi Te K 2 As 6 5.34557283333
Se Te Pb 2 B 6 18.9532206667
Sn Xe I 2 Ga 6 5.379258463
Br Ga Si 2 Te 6 8.8179915
Be Ne K 2 As 6 4.064559431
Br Ne He 2 O 6 9.66798399
Si Xe Ca 2 Cl 6 -7.280775187
C Si Kr 2 S 6 12.603180307
Cs Te H 2 F 6 -13.5968592467
As Sr Br 2 Mg 6 2.28551025
Ca Sr Si 2 Be 6 23.3709626
As Be Sr 2 S 6 -6.875153175
F Li S 2 O 6 13.5758684667
Ge In Ca 2 Sr 6 -0.7586618
Tl Xe Ga 2 Ne 6 6.709667899
K Xe Bi 2 C 6 38.472085013
Li Sr Rb 2 N 6 16.7056405267
In N Te 2 As 6 8.43546241667
Ar O Ge 2 P 6 13.23071155
Cs Se Cl 2 C 6 32.7603884033
Bi He P 2 Cs 6 2.6415781995
Br Mg Be 2 Sb 6 12.646047
Cl Sn Kr 2 Cs 6 -3.394914348
Cl Na Al 2 Ar 6 5.91229201667
Li N Ne 2 Tl 6 3.29331557867
C Se Sr 2 As 6 1.23470453333
Cl S Rb 2 Cs 6 -6.5953766575
Ga Li Se 2 Kr 6 6.26172812933
C Ca As 2 O 6 -2.6751961
K S B 2 P 6 20.6376300458
Mg Pb O 2 Ga 6 7.9851239
Cs Pb I 2 F 6 -14.20917728
Bi Cs Pb 2 Sb 6 9.81608647
Mg N Ga 2 Sr 6 -0.29589375
Be Kr Bi 2 Te 6 6.827877866
Mg N Ba 2 H 6 1.71663705
C Sb Si 2 Ge 6 10.46475965
Ga Rb Se 2 S 6 9.72011267167
N Tl Sr 2 In 6 0.20289515
Br Sb Tl 2 Be 6 12.38337865
C Cs P 2 In 6 10.31937117
Cs Sb Ba 2 Ge 6 4.66572792
Na O Ba 2 S 6 -3.91498435833
Ar Pb Bi 2 Be 6 17.31719435
Ga Sn Tl 2 B 6 19.22837515
He Si O 2 Cl 6 2.5828467795
Cl Xe Tl 2 Ca 6 0.961844863
B Mg K 2 Ga 6 1.32874526667
As Br Cs 2 Ba 6 -4.52468081
Ar Ne Rb 2 C 6 39.608925641
Ca Ne C 2 Sn 6 20.494358931
Cs Xe In 2 Br 6 -0.830734717
B K In 2 Mg 6 5.22572316667
I Tl Kr 2 Br 6 -1.008760668
K Mg Cs 2 F 6 -27.04248651
Al Sr Cs 2 Mg 6 4.19100714
Bi Ne Mg 2 P 6 13.203087431
K O Rb 2 Ge 6 2.76666636
Ca F Xe 2 Sn 6 3.194822201
Ba Kr Cs 2 S 6 3.917498381
Be K In 2 Cl 6 -9.0707514
Al Bi Kr 2 Ge 6 8.656170832
Al Cs In 2 O 6 -3.80304593
P Xe Ca 2 Ge 6 5.998744963
As Na Li 2 Se 6 0.37497405
B Ge Si 2 Kr 6 18.7072860627
Cl I S 2 N 6 30.733522975
Al H Xe 2 Tl 6 5.092172426
Be Rb P 2 Te 6 9.57816503
K Sn Xe 2 Pb 6 6.843800876
I Si K 2 Tl 6 2.0242941
F Tl Be 2 He 6 7.417653952
Ca In Ba 2 Bi 6 -1.4358637
Be C Cs 2 Tl 6 5.76044264
Sb Se S 2 Rb 6 -2.88052691167
C Ne Rb 2 O 6 0.853108491
In Ne Pb 2 As 6 8.685855631
He Na Cs 2 Sn 6 2.17709268617
Br O As 2 Cl 6 7.3982495
Ga Li Cl 2 Ge 6 4.15886316667
Cl Ga Bi 2 O 6 -3.15288745
Br Li Tl 2 Cl 6 -5.45832673333
Br S Ge 2 Be 6 10.1804570125
Li Te Kr 2 N 6 23.090802232
Br H Sr 2 Cl 6 -8.6573071
S Si Bi 2 Cl 6 0.0535462125
Ca Ge Pb 2 Sn 6 3.858449
Ba Tl H 2 Te 6 8.356299
Ba Se S 2 H 6 3.65817645833
F Ge Xe 2 Rb 6 -3.556074819
Br N Ba 2 C 6 22.62812035
I Xe In 2 B 6 29.199517613
Be N As 2 Ge 6 6.73596015
Al Br Bi 2 Kr 6 7.423973696
O Se Li 2 Ar 6 7.19726366667
H Si Kr 2 Te 6 5.989985832
Sb Sn O 2 Sr 6 -1.2149367
Ba O Be 2 P 6 14.3555614
Br F K 2 P 6 6.437434775
Na P H 2 Mg 6 7.18753841667
P S Sr 2 As 6 -0.1306177375
Br Rb Ba 2 H 6 4.03839123
Kr Rb Pb 2 Bi 6 12.881360196
C H Ca 2 As 6 2.0690371
As Xe Sn 2 O 6 -0.933635037
Cs K C 2 Br 6 13.26808127
K Kr Sr 2 Be 6 17.756411566
Cl Si Bi 2 Na 6 -1.83341165
Sb Sn S 2 Kr 6 11.858841221
N Na Si 2 Tl 6 6.60962021667
C K Ga 2 Si 6 8.6202714
Al Kr Tl 2 Mg 6 7.447655566
Rb Te O 2 Cl 6 0.273531563333
Al He B 2 I 6 8.66069671283
Ar Br C 2 Ba 6 12.27341515
I Ne O 2 Ca 6 4.765415231
K Sr Al 2 Tl 6 8.4525644
Br Sr Kr 2 He 6 1.915630009
In Sn Cl 2 B 6 20.79889365
F P Te 2 Li 6 -10.1456485083
As Li Si 2 He 6 10.2448894937
H N Se 2 Te 6 7.95110281667
Cs Sb Si 2 Ge 6 14.88768792
Ga He In 2 H 6 5.1166618795
In Li Xe 2 Si 6 11.3203896927
Li Xe B 2 Sr 6 14.197306713
K Mg In 2 Ar 6 6.2736327
As Na Ar 2 B 6 24.2790360167
Bi Cs Se 2 Tl 6 3.61452403667
Ar Cs F 2 Ge 6 15.20698437
In Sb S 2 Br 6 1.428874975
Br Cs K 2 Mg 6 3.77418747
Mg S I 2 Be 6 10.1949525125
O Te Br 2 Li 6 -13.4228902667
Ar I Sb 2 P 6 17.71306295
Cs Ne Mg 2 Cl 6 -0.556666399
As Rb Pb 2 Te 6 3.84976168
C In Al 2 S 6 7.998389975
I Na C 2 Cl 6 11.9664769667
Ca F Br 2 Be 6 10.805291475
Na O As 2 Sb 6 6.16851396667
Cl I Sb 2 Mg 6 2.25810935
B I Te 2 N 6 18.9413603333
Ar Rb C 2 Cl 6 18.67092908
B Kr He 2 Sn 6 5.41147399167
Li Mg In 2 Cl 6 -11.7678634333
Ga Xe Cs 2 Cl 6 -11.131847447
B Be Mg 2 Al 6 3.42938286667
K Kr Pb 2 Mg 6 10.631169566
F I Li 2 Ca 6 -4.93663039167
As P Tl 2 O 6 -8.7008016
As Mg Kr 2 Al 6 9.319036882
Bi Se Xe 2 Rb 6 -3.49394966067
Ar Se Ge 2 Si 6 15.7649109833
Cs Ne Mg 2 Sb 6 10.985670801
Kr Na Tl 2 In 6 7.39013643267
Ca P Sn 2 B 6 14.91272405
Al K Kr 2 Mg 6 7.275815732
Be K S 2 Bi 6 7.448030525
Mg Si In 2 I 6 -4.1569072
C P Sr 2 Se 6 -2.11084185
Kr P I 2 Rb 6 -4.748719104
Br H Tl 2 Li 6 -3.5487738
B Na He 2 In 6 4.99911759233
Ne Si S 2 Na 6 1.097728156
Mg Si Sr 2 Te 6 -5.3272464
Cl He P 2 F 6 1.9555849795
F O K 2 Si 6 3.193945575
F Sr Ca 2 I 6 -8.930921925
Kr Ne C 2 I 6 22.107205497
Al Xe S 2 Ne 6 8.411985524
B In Ba 2 C 6 18.8169070667
Bi S K 2 Si 6 8.2267231125
Be F H 2 Sr 6 0.114271575
O S Xe 2 In 6 2.4266653385
In N Se 2 He 6 10.6943795937
Ca Xe In 2 Sr 6 7.411029013
Ba Te Ga 2 Se 6 1.25365223333
B Ge Kr 2 Ga 6 6.63963339867
Na Sn As 2 Cs 6 3.60355903667
Be O Ga 2 Sn 6 2.0559351
Cs Kr K 2 Ar 6 1.682821636
Be Sr F 2 Sn 6 -1.02919785
Cl F Na 2 He 6 -2.24239156467
Ge Sb Ca 2 C 6 19.03816295
Be Tl H 2 Li 6 7.5891325
K Se Sb 2 Te 6 7.04743333333
Ga Ne Li 2 Sb 6 5.45480356433
Ge N Ga 2 Te 6 5.15644745
Ba Rb Ge 2 C 6 39.26416723
Ba S I 2 Br 6 -2.4595391875
Si Sr Sn 2 Ga 6 3.8761756
As N I 2 P 6 11.2770687
Be Pb In 2 Si 6 8.0345241
H Sn P 2 N 6 25.31966745
Se Te F 2 Na 6 -11.4623619833
Ar F O 2 Cs 6 -4.128759155
Bi Ge Ar 2 O 6 -0.0555087
I Sn P 2 H 6 11.68281815
Sb Xe Cs 2 K 6 -0.496515597
Ga I S 2 Rb 6 -2.161597895
I Li Ga 2 Si 6 11.4841197667
In Li C 2 Ne 6 15.8942932527
As Kr N 2 Ca 6 10.221447916
I S F 2 C 6 29.0959197625
Bi Si I 2 Ga 6 2.4516914
Ar K Pb 2 Be 6 21.42397615
Cl O S 2 I 6 8.499816375
I In Ca 2 Kr 6 5.095954296
N O K 2 Ba 6 -4.12182355
As B Pb 2 P 6 6.51261631667
Ga Se Ca 2 C 6 19.4369041333
Br Ne Mg 2 Ge 6 9.943316831
Bi Tl B 2 C 6 43.3001004333
H Sb Ge 2 F 6 -10.0811113
Ar Bi Cs 2 Rb 6 -0.60933463
Al Bi Te 2 Tl 6 1.52869916667
C Ne Cs 2 Sn 6 4.071946071
Cl O Br 2 B 6 21.90969175
N Sr Ge 2 Be 6 7.21977755
Ar Ge Na 2 Se 6 2.76093858333
S Sr Te 2 Pb 6 5.07091127917
Ge N S 2 In 6 2.970440075
C Sr B 2 In 6 13.6357239333
N Si Ga 2 Te 6 5.15528465
K N H 2 Mg 6 8.82788395
Ar Pb Rb 2 Sn 6 5.76789631
Cl Sn Mg 2 Ne 6 6.246747086
Bi Te Ba 2 K 6 -1.79349486667
I Ne Ge 2 Sb 6 11.846336731
Bi Ga Sb 2 Li 6 0.6231801
He O Sr 2 Sn 6 -2.3730954205
O Te Ca 2 As 6 -0.476563766667
K Na In 2 P 6 14.0015395667
Li Sb Be 2 O 6 -3.25712218333
Ba In As 2 B 6 26.015959
Cl S Kr 2 Sn 6 5.0943350945
Ar Ga Ne 2 O 6 8.441218112
Na P Sr 2 Cs 6 1.24199063667
Cs Ga Xe 2 N 6 22.550330496
As Cl Be 2 Ga 6 9.1402677
Ba P As 2 K 6 4.36940225
Ar H P 2 Te 6 12.80445645
Na Xe Mg 2 Sb 6 11.9677871797
Cl P Cs 2 Sb 6 2.48394204
Br Ge Al 2 As 6 9.8539784
I Rb Ar 2 Sr 6 4.57167483
Bi Xe As 2 H 6 12.688560213
As Sb Ge 2 Si 6 11.8148305
Ca Si Tl 2 Bi 6 3.5742491
Na Xe K 2 I 6 -4.07042752033
Sb Sn Sr 2 Na 6 -0.3846441
Br In Pb 2 Ga 6 5.1734411
Al In Sb 2 F 6 -17.41918155
F Ga Pb 2 P 6 6.046301475
N Pb Cs 2 I 6 -3.38852871
C Pb Cl 2 Kr 6 10.124008996
Cl Li He 2 Mg 6 3.83184977567
Ge Kr Te 2 K 6 -1.29263186733
Bi Na Ga 2 Kr 6 8.32242726267
Ge S P 2 N 6 17.2828261125
